#{"t_start": 1765922496.607075, "env_id": "LunarLander-v3"}
r,l,t
-58.279691,1000,43.800914
-122.483565,1000,44.022559
-37.403356,1000,44.244922
-58.055864,1000,44.467004
-9.783864,1000,44.689353
-123.913205,1000,44.910529
-123.958411,1000,45.131709
-62.695286,1000,45.353488
-93.265186,1000,45.574557
-93.83798,1000,45.796614
-54.937583,1000,46.018481
-61.978578,1000,46.239717
-113.012858,1000,46.460769
-100.089605,1000,46.682059
-92.478943,1000,46.903871
-120.183978,1000,47.124705
-59.628171,1000,47.346843
-61.349609,1000,47.567745
-28.661123,1000,47.788883
-86.867156,1000,48.010047
-68.956464,1000,48.231374
-40.585772,1000,48.453177
-94.873382,1000,48.673746
-103.310207,1000,48.895335
-42.18845,1000,49.115788
-94.747499,1000,49.337114
-88.399084,1000,49.5581
-58.356287,1000,49.778624
-108.466588,1000,49.999037
-96.435079,1000,50.218883
-121.657005,1000,50.438873
-141.767628,1000,50.659218
-59.729491,1000,50.880011
-116.187627,1000,51.100367
-96.482224,1000,51.320843
-52.127825,1000,51.541688
-97.317029,1000,51.761854
-99.479565,1000,51.982488
-49.351995,1000,52.203072
-125.468595,1000,52.423346
-85.55167,1000,52.643565
-82.745325,1000,52.863093
-42.516536,1000,53.084225
-21.025634,1000,53.305334
-130.154488,1000,53.525921
-82.225105,1000,53.746278
-122.97687,1000,53.966955
-74.896548,1000,54.187643
-58.961142,1000,54.408348
-75.580059,1000,54.62888
-113.660673,1000,54.849303
-95.105614,1000,55.068813
-45.500966,1000,55.289937
-83.855808,1000,55.510229
-123.53658,1000,55.730095
-27.427457,1000,55.950302
-38.929015,1000,56.170923
-123.546403,1000,56.391373
-119.371831,1000,56.61103
-128.814632,1000,56.831272
-118.119909,1000,57.051053
-90.160206,1000,57.271345
-108.972495,1000,57.491604
-75.123344,1000,57.712042
-27.422263,1000,57.933274
-34.90875,1000,58.154507
-50.274734,1000,58.386509
-96.205402,1000,58.608861
-49.9537,1000,58.830434
-16.936051,1000,59.051401
-71.852815,1000,59.270982
-54.772035,1000,59.492655
-35.481475,1000,59.714145
-53.28246,1000,59.934763
-118.840006,1000,60.155046
-93.885443,1000,60.375779
-101.544669,1000,60.596218
-84.347131,1000,60.816399
-105.116513,1000,61.036176
-122.248974,1000,61.257095
-71.094475,1000,61.477914
-91.320824,1000,61.69819
-40.348621,1000,61.919775
-38.636282,1000,62.142038
-54.830408,1000,62.362689
-47.514111,1000,62.583482
1.43522,1000,62.805048
-55.105509,1000,63.025439
-56.858082,1000,63.246029
-65.499165,1000,63.467067
-21.957676,1000,63.688272
-48.944439,1000,63.909923
-31.973155,1000,64.130708
-55.223485,1000,64.352707
-4.77086,1000,64.574342
-34.512537,1000,64.796494
-58.872197,1000,65.017999
-68.885633,1000,65.23913
-16.155093,1000,65.460588
-49.131789,1000,65.681325
-32.425435,1000,65.903177
