#{"t_start": 1765923561.3707242, "env_id": "LunarLander-v3"}
r,l,t
-94.461916,94,9.302621
-275.770313,168,9.328975
-53.628192,158,9.353229
-337.562793,282,9.423981
-410.925527,255,9.462295
-104.553754,118,9.507789
-35.40421,241,9.54493
-277.377492,232,9.607632
-127.208357,226,9.642307
-279.113741,112,9.659948
-76.69046,81,9.672696
-123.755241,207,9.732192
-236.690879,104,9.748357
-84.956141,148,9.77167
-75.580691,177,9.826666
-236.256178,176,9.85401
-211.832888,184,9.882318
-97.696062,138,9.931114
-11.840659,139,9.953229
-198.976867,173,9.980241
-123.627528,181,10.034646
-50.226044,145,10.057757
-72.848487,103,10.073923
-105.327209,200,10.104613
-37.093369,98,10.147064
-223.44029,115,10.165204
41.910487,1000,10.379955
-18.291796,172,10.407023
-187.983653,180,10.434616
-109.20032,160,10.487477
-109.986197,294,10.533007
-173.823443,116,10.578341
-134.024539,157,10.60283
-304.182337,173,10.629437
-225.508204,246,10.694558
-28.013919,98,10.710453
-49.021955,144,10.732514
117.229923,1000,10.947768
-315.824229,215,11.008807
-248.765725,108,11.0259
-42.154277,162,11.050902
-232.774797,177,11.078991
-330.731646,194,11.136418
-160.259069,161,11.161264
-253.373847,173,11.188096
-75.927869,173,11.242288
8.886096,132,11.262698
-144.093956,150,11.28609
-139.512429,341,11.365737
-68.984613,279,11.436445
-228.966673,116,11.455006
-58.518417,136,11.475995
-64.982985,209,11.508561
-266.444139,221,11.569321
11.227228,163,11.594937
-27.025875,140,11.616665
-207.959755,224,11.678531
-109.942632,221,11.712622
-171.14198,263,11.77997
-99.326618,116,11.798041
-29.106068,213,11.830551
-105.317904,368,11.914001
-198.919859,301,11.987799
12.652772,154,12.011905
-149.128236,183,12.040671
-247.625466,209,12.099618
-25.010906,142,12.121824
-71.326761,190,12.177709
-25.450728,147,12.200994
-60.548404,171,12.22815
-48.793709,142,12.2503
-75.895047,130,12.298722
-86.845622,194,12.329061
-30.307138,152,12.352094
-87.038407,250,12.418964
-82.599794,247,12.456724
-8.202862,252,12.524424
1.337068,154,12.548169
-42.284025,242,12.612517
42.768979,1000,12.825356
-11.66076,206,12.857624
-6.520044,107,12.874345
-78.417794,200,12.931863
-168.233187,255,12.971377
-41.093869,225,13.006352
-96.859062,294,13.07893
-93.721622,192,13.108662
-61.604604,224,13.199159
-53.667221,294,13.244479
-17.927737,126,13.29182
-9.750588,176,13.319212
6.842851,180,13.347309
-35.32759,171,13.400732
-59.927021,191,13.430588
-28.649115,234,13.493899
-8.645022,221,13.528104
5.496515,136,13.548968
-39.938818,198,13.606787
-141.921496,401,13.667692
-207.117014,700,13.828987
-293.373934,270,13.870252
-77.219861,224,13.931648
-62.229401,231,13.967406
-34.692773,153,13.991628
-47.099708,283,14.061807
-19.777011,110,14.079253
-34.411321,153,14.130181
-26.387893,160,14.15532
9.60355,238,14.192483
-6.368848,128,14.239748
-293.069856,208,14.271995
13.611723,165,14.297135
31.137146,200,14.3548
52.507939,1000,14.568024
-13.734537,202,14.599532
-181.538368,168,14.62611
-4.898195,258,14.693559
-161.543617,207,14.725554
4.38455,216,14.786071
-66.537617,214,14.819481
-44.84016,270,14.888077
-42.27377,238,14.924881
-0.898017,1000,15.141362
-49.141302,182,15.169345
-118.532179,300,15.242667
-82.79666,290,15.314835
-24.395945,333,15.366977
-64.176765,139,15.389117
-57.671459,208,15.448086
41.525973,1000,15.660733
-49.050745,495,15.763197
-228.092581,372,15.846459
-50.168436,268,15.888014
24.645769,240,15.952338
-18.476488,321,16.002138
-12.25305,127,16.022289
-19.659284,393,16.109745
-52.08691,459,16.208104
-17.377968,255,16.27463
-83.456953,480,16.374884
-216.599473,358,16.429827
-4.281829,147,16.452714
-75.813352,254,16.519723
-8.01334,216,16.55319
32.219641,1000,16.765502
-77.750068,246,16.831119
-68.466334,337,16.910147
152.746529,1000,17.100921
48.437765,1000,17.318807
107.489507,1000,17.530934
-109.701607,444,17.625864
205.670736,861,17.817876
-69.502506,290,17.862289
-12.094012,167,17.915455
-35.099162,391,18.003364
-57.730756,316,18.05161
-31.029642,262,18.118405
-58.820068,328,18.169378
-60.899208,329,18.246853
10.82602,1000,18.459259
-57.242718,341,18.538477
-26.97343,263,18.579338
4.591498,331,18.658738
-77.371049,288,18.703631
37.03968,156,18.754995
-48.771374,273,18.797372
6.431017,233,18.860623
-47.883118,414,18.924406
0.617518,233,18.987778
-66.396333,361,19.070069
-62.747313,326,19.120897
151.805804,1000,19.36617
-77.151091,208,19.426113
6.23153,365,19.482128
-209.118394,479,19.581632
-57.678546,382,19.668182
-88.404517,506,19.780429
76.881297,1000,19.997799
-126.254915,745,20.13937
83.310098,1000,20.35578
61.589173,1000,20.568694
-165.144984,430,20.662156
132.62163,1000,20.87553
15.384005,256,20.942427
-64.217619,391,21.003016
-123.744111,302,21.077144
38.04872,304,21.150369
-222.794918,609,21.271732
-151.154529,430,21.365635
-275.717497,323,21.416894
-167.296656,844,21.60224
-32.577298,357,21.68602
-14.009324,478,21.76044
44.430862,1000,21.973875
23.397521,457,22.072083
-314.732486,664,22.229281
-170.675065,997,22.436881
76.05701,1000,22.6238
-279.411259,1000,22.831768
87.758168,1000,23.042426
-68.841647,744,23.210648
-169.331267,628,23.334317
-166.500823,697,23.467724
4.526441,1000,23.675172
-181.100638,510,23.78051
-113.132831,371,23.86484
-158.049767,1000,24.072238
-67.659954,1000,24.278834
91.745264,884,24.469211
-65.412936,1000,24.675707
-99.804029,1000,24.882047
-5.220565,1000,25.090737
11.281427,1000,25.297992
-163.556814,959,25.481043
-130.158104,881,25.702136
-100.713804,1000,25.923659
-56.661527,1000,26.132062
-176.351135,1000,26.339335
-172.591937,1000,26.546346
-18.801626,1000,26.753278
60.779707,1000,26.961899
48.258981,1000,27.170273
-49.802971,1000,27.376907
-9.81326,1000,27.590884
-87.406214,1000,27.803439
-166.65229,1000,28.018258
-92.889852,1000,28.241
-116.224002,1000,28.453895
-95.462926,1000,28.662814
-64.205088,1000,28.851958
-77.21602,1000,29.081982
-62.899906,1000,29.297248
-104.753972,776,29.475377
-79.831204,1000,29.689884
-162.508951,1000,29.926584
-121.543111,1000,30.135144
-66.735237,1000,30.341403
-133.10078,1000,30.548309
-77.152024,1000,30.756452
-61.138432,1000,30.962904
-54.033335,1000,31.168497
-158.12644,1000,31.347926
-126.694222,1000,31.554464
-64.250933,1000,31.761864
-67.953031,1000,32.0796
-136.723798,1000,32.295916
-87.651556,1000,32.506544
-88.242999,1000,32.71338
-84.279531,1000,32.921345
-107.412765,1000,33.13068
-112.339723,1000,33.338257
-76.094212,1000,33.577704
-125.401726,1000,33.828585
-120.451464,1000,34.054048
-66.847878,1000,34.31062
-67.093875,1000,34.522693
-109.567566,1000,34.729977
-93.033594,1000,34.937054
-77.629235,1000,35.146503
-153.617906,1000,35.356332
-88.847509,1000,35.565047
-96.248813,1000,35.773434
-144.908353,1000,35.956322
-129.473293,1000,36.193227
-97.05567,1000,36.418331
-81.808753,1000,36.646112
-87.06741,1000,36.856805
-70.846718,1000,37.06624
-128.18731,1000,37.281781
-105.783366,1000,37.489355
-154.000783,1000,37.69517
