#{"t_start": 1765923366.101408, "env_id": "LunarLander-v3"}
r,l,t
-226.970262,129,11.871169
-123.647397,83,11.917544
-165.76953,130,11.937335
-135.481303,77,11.94945
-132.909136,84,11.962881
-255.293797,106,11.979173
-107.356267,68,11.989549
-89.184935,62,11.99917
-87.44484,148,12.021445
-120.510916,76,12.033394
-101.295915,85,12.046593
-102.281948,69,12.057308
-90.869441,72,12.101309
-86.451638,130,12.121262
-144.695555,80,12.133622
-88.502973,81,12.145968
-72.29799,101,12.161522
-180.668842,133,12.182201
-72.873639,67,12.192551
-121.772785,110,12.209348
-106.754034,97,12.224053
-123.810887,78,12.236045
7.428763,125,12.287251
-231.23752,88,12.30094
-68.660728,66,12.311218
-131.268985,66,12.321446
-155.641028,65,12.331652
-175.256369,124,12.35074
-138.111992,77,12.362609
-4.158369,111,12.379768
-62.399052,91,12.393787
-227.834301,85,12.407209
-99.288092,87,12.420819
-128.79658,62,12.430512
-277.634091,93,12.444989
-107.39904,85,12.492392
-122.637701,79,12.505163
-151.909425,109,12.523458
-161.75445,110,12.541496
-32.143377,112,12.56018
-98.745813,67,12.570769
-130.594749,108,12.588246
-133.839699,105,12.605569
-30.943576,115,12.624791
-64.100994,66,12.635935
-134.643017,77,12.683548
-54.195078,67,12.694706
-123.580965,99,12.71039
-91.148585,62,12.719999
-228.860213,96,12.734934
-72.236164,62,12.744693
-98.361904,114,12.762464
-187.776498,103,12.778498
-136.113744,89,12.792004
-74.314937,75,12.803628
-172.600566,107,12.820016
-110.430704,97,12.835126
-194.993424,100,12.884312
-112.755096,79,12.896667
-145.887031,136,12.917619
-101.607852,74,12.928979
-202.341314,107,12.945395
-107.727712,72,12.956513
-127.367317,62,12.966164
-81.371771,122,12.984896
-132.228231,69,12.995667
-67.319857,72,13.006726
-121.673132,106,13.022838
-114.308729,106,13.071753
-102.222332,72,13.083236
-106.082634,88,13.096838
-76.09943,70,13.107612
-127.023543,82,13.120408
-84.141872,70,13.131219
-81.645769,130,13.151087
-142.22451,81,13.163586
-118.661846,65,13.173501
-123.726105,76,13.185287
-77.157826,57,13.194539
-60.306686,62,13.20414
-58.687391,61,13.213633
-107.615914,99,13.261443
-108.727096,70,13.272188
-188.178659,95,13.286699
-111.655308,73,13.298134
-125.835942,90,13.311783
-104.649526,105,13.327655
-196.287337,74,13.33886
-110.978718,120,13.356889
-241.831081,107,13.373172
-75.457328,70,13.384386
-65.742691,71,13.395408
-154.957962,66,13.405665
-129.300627,118,13.456778
-124.224762,83,13.469923
-170.430283,125,13.490089
-275.902258,127,13.510732
-117.387534,89,13.524552
-101.170136,89,13.538905
-47.791549,76,13.551668
-178.955846,109,13.569324
-119.975557,120,13.588846
-85.796568,76,13.601526
-164.048882,93,13.651787
-78.196089,66,13.663126
-73.73689,60,13.672562
-146.3654,60,13.683088
-199.563584,99,13.699304
-164.960018,96,13.7144
-129.771273,65,13.724817
-107.523229,66,13.735589
-97.382033,71,13.74691
-196.094165,86,13.760307
-135.535045,104,13.776554
-109.427716,90,13.790544
-5.159923,83,13.803403
-88.287304,63,13.846181
-218.131314,81,13.858891
-144.340209,101,13.874667
-204.726803,70,13.885757
-164.228092,75,13.89739
-219.756225,111,13.91465
-94.750252,95,13.929471
-126.115446,83,13.942173
-81.098856,81,13.954472
-197.566561,90,13.968594
-87.495946,63,13.978538
-170.358728,101,13.994308
-62.810851,69,14.005025
-122.316249,94,14.051893
-137.287757,110,14.069049
-130.559456,97,14.084206
-226.495804,92,14.098362
-118.397725,68,14.109107
-112.078953,94,14.123595
-130.15827,114,14.141086
-133.334332,76,14.152679
-98.555531,62,14.162449
-149.524845,106,14.179123
-160.769192,75,14.190684
-95.548367,59,14.234807
-29.264028,85,14.248405
-116.284984,74,14.261086
-485.293976,141,14.283193
-84.573774,86,14.296598
-128.511368,93,14.310862
-104.925177,79,14.323133
-86.415077,68,14.333943
-149.670484,92,14.348372
-61.593182,73,14.35973
-99.239303,75,14.371198
-127.539373,81,14.383813
-202.996775,126,14.435538
-58.46195,113,14.453188
-82.1311,124,14.472272
-72.363895,61,14.48198
-79.326412,102,14.497586
-193.105134,100,14.512802
-177.596978,113,14.530124
-119.628574,71,14.541009
-155.661814,90,14.55487
-161.286639,98,14.569905
-149.485668,81,14.582466
-203.701819,89,14.628913
-109.50426,89,14.642711
-61.262473,68,14.653481
-94.349226,69,14.664325
-157.704585,99,14.679793
-127.503811,96,14.694487
-156.477877,82,14.706883
-339.129725,125,14.726604
-113.519107,62,14.736293
-68.187276,80,14.748578
-27.28803,99,14.763941
-89.124611,68,14.774401
-80.21652,72,14.817532
-121.827907,61,14.827162
-150.475817,138,14.84845
-169.179198,103,14.864682
-210.271633,128,14.884164
-186.987798,101,14.899519
-103.029056,56,14.908128
-193.959556,132,14.928358
-122.036524,152,14.951454
-156.789165,71,14.962533
-89.758568,83,15.007499
-113.472943,77,15.019306
-120.583133,103,15.03508
-135.471675,61,15.044829
-235.657744,117,15.062724
-359.885851,144,15.084589
-106.804286,69,15.095235
-64.003487,61,15.104572
-87.511895,57,15.113489
-139.297511,87,15.127169
-145.311643,83,15.13992
-114.395804,73,15.151313
-263.378013,126,15.202922
-158.864123,60,15.212284
-127.005356,76,15.223956
-94.654701,79,15.236327
-97.25871,58,15.2454
-140.265688,91,15.259205
-119.631683,99,15.274149
-145.54372,104,15.289897
-146.347346,123,15.308911
-104.174988,85,15.322051
-98.630003,70,15.332937
-288.649923,105,15.381289
-109.431801,97,15.396093
-90.941566,58,15.404965
-78.894579,60,15.414252
-128.778354,115,15.431672
-107.489115,97,15.446384
-118.583256,82,15.458879
-159.411736,104,15.47486
-97.471319,59,15.484087
-151.895973,61,15.493594
-128.430353,83,15.506207
-81.904266,77,15.518006
-74.83788,73,15.529232
-77.583517,74,15.572849
-120.490124,92,15.586871
-93.538644,115,15.604354
-160.196926,99,15.619728
-146.571727,94,15.634415
-188.496728,100,15.649931
-100.206409,90,15.663867
-159.788055,71,15.674939
-100.594503,83,15.687879
-102.047257,86,15.701313
-245.735511,116,15.718726
-133.607063,112,15.767786
-176.513588,95,15.782793
-204.325847,120,15.80118
-120.304789,65,15.811536
-93.631432,118,15.829366
-109.316006,97,15.844202
-44.483846,66,15.854433
-232.354552,107,15.870972
-202.240897,134,15.891596
-141.062444,92,15.905717
-73.895919,73,15.948966
-164.203278,91,15.963068
-83.635554,65,15.973038
-109.601918,99,15.988137
-368.732695,105,16.004455
-108.546015,74,16.016042
-68.440686,68,16.026659
-114.70104,93,16.040743
-144.446444,63,16.050581
-113.874272,99,16.087847
-105.093772,75,16.102827
-113.988464,99,16.118103
-136.762672,91,16.165831
-62.98443,65,16.176032
-55.682138,82,16.188946
-175.190946,99,16.204278
-102.326993,116,16.222061
-49.587682,75,16.233671
-126.120238,71,16.244713
-122.561021,83,16.257305
-94.730362,83,16.269862
-150.072793,98,16.285134
-134.441447,75,16.296903
-167.89623,124,16.315587
-104.672378,65,16.357511
-110.516825,70,16.36825
-109.157862,122,16.386908
-114.122389,75,16.398528
-178.274374,102,16.414304
-77.072148,74,16.425576
-131.398059,90,16.439461
-105.799737,89,16.453268
-123.661728,133,16.473667
-208.834605,121,16.492221
-129.317847,99,16.507434
-135.460608,109,16.556683
-79.100844,78,16.568913
-77.548617,61,16.578467
-142.109821,72,16.589506
-113.67907,78,16.601529
-126.921638,94,16.616111
-122.829196,82,16.628988
-82.603734,126,16.648439
-96.677382,67,16.658687
-133.883882,96,16.673672
-74.440799,74,16.68603
-115.908255,90,16.700256
-126.826609,82,16.748139
-123.191456,67,16.758879
-77.640728,59,16.768598
-82.355324,78,16.781353
-83.128259,81,16.794651
-114.591417,78,16.806952
-101.702484,106,16.824636
-111.304445,103,16.841365
-134.423447,77,16.853861
-135.370783,89,16.868636
-216.805694,106,16.88559
-319.591054,129,16.940127
-79.790457,84,16.953943
-146.383549,66,16.96518
-119.622775,109,16.982606
-116.831497,89,16.997002
-125.32771,97,17.012168
-117.758816,76,17.024368
-157.206693,110,17.041832
-98.13694,121,17.060791
-145.045697,93,17.075312
-78.163174,65,17.085439
-94.029717,131,17.139055
-98.615044,73,17.150751
-181.368307,107,17.167128
-94.060004,65,17.177504
-189.8347,84,17.190633
-91.212768,101,17.206501
-108.966721,83,17.219259
-110.554606,78,17.23141
-98.151458,100,17.24691
-94.204831,92,17.261438
-87.025102,66,17.271694
-156.281085,86,17.285188
-111.853176,73,17.329808
-124.525121,72,17.341094
-54.472344,63,17.350819
-287.563429,113,17.368285
-140.366444,97,17.383205
-198.480272,81,17.395855
-244.417167,97,17.41076
-75.826686,77,17.422736
-115.777794,124,17.442013
-154.317083,142,17.463917
-137.446569,90,17.477773
-175.220734,70,17.521
-97.60493,68,17.53173
-86.63667,92,17.545939
-69.017822,113,17.563697
-129.490604,106,17.580136
-101.924456,93,17.594623
-112.186907,71,17.605546
-103.579798,69,17.616204
-188.351898,104,17.631909
-112.228853,114,17.649582
-496.601568,128,17.669084
-156.87901,68,17.712538
-115.13606,91,17.726702
-105.460973,72,17.737753
-186.282623,92,17.752073
-52.30189,83,17.765045
-104.545957,73,17.77655
-120.364807,69,17.787218
-124.225558,93,17.801821
-75.569001,109,17.818523
-122.323961,104,17.834414
-67.198804,84,17.847333
-122.863749,129,17.899194
-251.274378,100,17.914547
-183.481919,94,17.929151
-87.985683,63,17.938952
-151.889548,91,17.95309
-218.498042,108,17.969919
-180.664066,121,17.98855
-88.035894,75,18.000422
-182.423141,124,18.019511
-218.809964,116,18.037278
-42.892481,96,18.052172
-95.206602,86,18.097451
-96.112447,78,18.109419
-120.08164,85,18.122587
-145.066294,111,18.139857
-107.233092,77,18.151637
-267.324231,101,18.16713
