#{"t_start": 1765923972.458318, "env_id": "LunarLander-v3"}
r,l,t
-135.425144,80,13.898515
-210.353579,96,13.913544
-105.390756,76,13.925399
-180.714635,134,13.946662
-107.505145,106,13.963891
-126.65124,91,13.978309
-104.972225,125,13.998458
-106.914296,131,14.05336
-40.662774,64,14.06373
-129.371546,92,14.078656
-101.709675,135,14.100472
-144.325914,128,14.120487
-85.70503,72,14.131999
-162.550222,103,14.148252
-157.546252,130,14.168582
-105.612926,117,14.186537
-119.073511,67,14.228633
-106.349196,89,14.242583
-311.054419,105,14.258874
-161.669331,143,14.281047
-116.973339,100,14.296319
-81.300226,74,14.308018
-156.328788,86,14.321437
-95.944201,83,14.334253
-200.949253,133,14.354602
-242.841968,100,14.370024
-172.185512,123,14.420552
-53.7288,94,14.435375
-99.390981,85,14.448467
-131.851385,72,14.459506
-118.828577,98,14.474713
-91.0686,65,14.484948
-165.336998,102,14.500668
-220.662981,103,14.516661
-106.433106,73,14.527752
-119.963252,82,14.540572
-55.085671,140,14.562034
-246.44163,95,14.608414
-137.114423,77,14.620589
-233.873523,104,14.636637
-179.88449,125,14.655855
-87.792725,64,14.665949
-93.32031,107,14.682281
-205.144973,126,14.701404
-445.682043,127,14.72069
-111.684959,69,14.731599
-140.108483,98,14.746589
-173.356214,105,14.762575
-176.904587,103,14.810169
-108.614059,107,14.826971
-61.967612,109,14.8437
-118.955002,82,14.856531
-127.075937,100,14.871918
-374.567933,147,14.894287
-115.133425,92,14.908304
-90.729121,72,14.919893
-95.315468,78,14.932218
-102.825888,100,14.947591
-180.425532,67,14.989671
-130.087641,102,15.005687
-65.179531,63,15.015722
-71.660905,67,15.025984
-98.897989,123,15.044609
-313.354569,99,15.059694
-208.222008,104,15.075688
-159.21903,113,15.093144
-113.647542,83,15.105883
-67.526053,63,15.116111
-123.080016,99,15.131397
-169.758968,117,15.181072
-89.178137,78,15.19296
-120.370579,83,15.205999
-217.774335,109,15.222919
-126.030506,87,15.236237
-130.953226,107,15.252786
-94.858601,72,15.26397
-170.529643,77,15.275677
-117.626494,105,15.291641
-113.750718,96,15.306448
-110.622234,102,15.322068
-154.911176,74,15.333559
-62.915644,66,15.375059
-92.977516,104,15.390967
-163.903823,114,15.408368
-94.697274,84,15.421596
-163.957206,112,15.438713
-116.936541,117,15.456623
-91.721413,69,15.467456
-250.048156,96,15.482393
-153.005656,111,15.499453
-133.422701,81,15.511778
-113.232312,93,15.557444
-91.357559,72,15.568935
-180.468372,93,15.58344
-117.676965,129,15.603327
-94.882598,73,15.61466
-80.803238,68,15.625148
-165.203512,124,15.644197
-132.848874,97,15.659303
-110.877629,112,15.676785
-110.399299,82,15.689549
-125.564069,96,15.70469
-157.269956,109,15.754151
-114.427985,70,15.765175
-142.438713,79,15.777222
-100.727724,98,15.792541
-183.754456,123,15.811431
-136.433393,77,15.823469
-327.314439,92,15.837943
-103.409942,74,15.849522
-107.492149,108,15.866075
-131.885165,118,15.88424
-58.474404,153,15.939677
-282.722137,129,15.959745
-93.984238,72,15.971106
-80.28927,97,15.986167
-89.841431,95,16.000827
-73.040651,89,16.014631
-118.123798,80,16.026989
-58.637084,100,16.042664
-141.027193,85,16.092792
-141.306623,117,16.147849
-98.741502,73,16.161872
-135.549237,117,16.218079
-182.033134,90,16.233128
-58.626505,74,16.245251
-103.334117,109,16.262956
-133.721444,86,16.277202
-89.326069,67,16.289568
-180.563567,96,16.305489
-85.303116,73,16.319198
-68.437695,82,16.33534
-86.1488,84,16.350396
-172.964752,133,16.373256
-215.535377,125,16.491811
-99.933224,84,16.506286
-229.218456,101,16.523926
-164.913454,97,16.540448
-122.318855,84,16.554932
-7.328971,89,16.56992
-101.601248,73,16.58201
-176.347829,80,16.594964
-93.439131,118,16.61411
-114.885901,81,16.627792
-166.68076,107,16.648147
-105.255718,75,16.698949
-149.272507,118,16.719353
-79.087821,110,16.737585
-85.61715,125,16.758012
-115.524703,128,16.778439
-173.941266,97,16.793859
-156.920501,76,16.805965
-178.152234,109,16.823937
-69.677414,68,16.835176
-240.835327,138,16.857282
-90.045865,103,16.907632
-90.877319,93,16.922933
-127.827801,92,16.937843
-66.728316,77,16.951964
-118.028479,87,16.966703
-94.137462,83,16.979835
-127.360272,93,16.994855
-187.086668,96,17.010742
-167.646306,85,17.025829
-196.613909,122,17.046428
-173.095915,117,17.066237
-117.023977,64,17.111439
-73.710965,62,17.122173
-102.36913,65,17.133279
-236.450775,94,17.149337
-153.958165,113,17.166923
-280.502762,115,17.185293
-207.494459,75,17.197354
-91.673499,101,17.213236
-138.043446,124,17.23271
-148.516552,72,17.243784
-85.407421,88,17.257245
-182.057811,87,17.303118
-61.618797,118,17.321313
-105.163156,91,17.33549
-144.247549,113,17.352875
-99.44646,75,17.36449
-10.299247,128,17.383888
-69.176283,66,17.393827
-119.02281,126,17.413676
-98.262762,124,17.433071
-213.460387,117,17.451537
-306.425733,107,17.501136
-120.438218,117,17.519346
-178.2427,111,17.536998
-115.072565,95,17.552126
-85.334543,62,17.561717
-275.648227,141,17.584103
-132.51261,105,17.600558
-111.305895,66,17.611138
-59.897645,70,17.623167
-85.926401,72,17.635133
-90.933694,95,17.650757
-93.794613,88,17.69937
-150.362613,92,17.714455
-81.499838,109,17.732799
-56.779796,69,17.743662
-80.521996,61,17.753192
-107.54827,87,17.766808
-111.175563,82,17.779412
-104.179964,97,17.794343
-117.398954,108,17.811311
-95.904764,76,17.823085
-106.77151,94,17.838029
-124.007583,128,17.889974
-81.5543,88,17.904036
-217.417511,139,17.925654
-176.73961,98,17.940718
-139.547559,94,17.95537
-84.620695,133,17.975894
-95.673965,67,17.986487
-85.888942,81,17.999068
-75.238164,64,18.009182
-134.785989,68,18.020051
-155.420177,89,18.033901
-98.751759,72,18.045096
-121.505575,138,18.100719
-102.44303,110,18.117823
-113.214013,66,18.128263
-137.831476,75,18.140234
-126.223983,116,18.158333
-146.985021,92,18.17241
-175.388324,112,18.189628
-103.8108,130,18.209709
-105.845465,75,18.221327
-155.341445,143,18.275156
-109.848923,119,18.293485
-170.119231,108,18.309815
-353.736509,118,18.327915
-96.604897,72,18.339082
-137.585285,114,18.356747
-128.158211,103,18.372546
-129.447377,88,18.386305
-134.513071,125,18.405656
-124.215262,120,18.424088
-83.519464,101,18.473542
-193.470144,98,18.489479
29.615357,131,18.510035
-179.024081,117,18.528259
-79.151068,73,18.539819
-45.082198,81,18.552576
-108.8052,101,18.568333
-68.759359,115,18.586223
-77.676621,82,18.599194
-36.906601,63,18.609044
-90.984657,63,18.61903
-189.103681,114,18.669878
-123.35122,100,18.685717
-125.041118,126,18.705671
-65.744323,120,18.724625
-91.456503,89,18.738908
-200.43077,152,18.762412
-120.709077,98,18.777826
-213.127448,116,18.796061
-63.758024,79,18.810696
-261.426673,116,18.934237
-179.814811,125,18.954667
-126.280592,106,18.971218
-185.409036,118,18.990182
-117.792008,114,19.008212
-83.459314,100,19.024551
-347.951336,142,19.047728
-153.813808,104,19.064377
-159.952163,120,19.083765
-108.034889,93,19.133937
-95.235711,105,19.150406
-145.703272,107,19.166873
-139.391954,74,19.178296
-61.211879,100,19.193716
-65.64889,65,19.20439
-101.742506,67,19.218058
-82.585758,114,19.235687
-91.94838,81,19.248506
-134.248571,104,19.264816
-106.047703,119,19.283574
-106.339358,125,19.336927
-154.172257,119,19.355892
-125.42981,89,19.370104
-87.458585,90,19.384336
-103.625256,118,19.402782
-231.996349,114,19.420348
-201.964127,123,19.439268
-162.90212,121,19.457773
-140.111712,107,19.474176
-227.919199,76,19.519474
-104.412412,95,19.534152
-110.419247,116,19.551943
-122.32645,77,19.563927
-336.378814,95,19.578412
-75.014328,72,19.589826
