#{"t_start": 1765923774.862907, "env_id": "LunarLander-v3"}
r,l,t
1.749346,243,8.290164
-40.924785,186,8.33831
-18.797288,147,8.361453
-145.923043,163,8.386737
-200.615686,166,8.431235
-29.099672,162,8.456485
-220.473875,156,8.480936
-8.699779,124,8.500583
-75.925052,140,8.541705
-24.929291,132,8.566118
43.491578,195,8.597737
29.141143,1000,8.799325
-155.68482,174,8.846869
-74.83368,211,8.880149
-28.56484,180,8.908538
-168.591624,245,8.965783
3.894947,211,8.999015
38.731931,149,9.040841
44.910046,144,9.063558
-23.729279,172,9.090595
-3.244834,180,9.138155
-22.588781,214,9.172691
-300.333938,272,9.214746
-248.834644,108,9.250352
63.317536,132,9.271062
-73.998683,191,9.301358
-25.479105,117,9.337808
23.766824,183,9.366899
-11.979172,208,9.399188
-192.511872,266,9.458906
-63.381941,198,9.490001
-166.520321,184,9.5375
-69.425658,402,9.60095
-103.696208,347,9.672382
11.087937,157,9.69716
-216.231187,197,9.745985
-238.240399,295,9.79199
-160.273685,211,9.843339
27.141183,192,9.873242
-257.088893,268,9.932726
-90.592471,283,9.976402
-287.24049,183,10.023656
-284.710635,176,10.051529
-274.950339,166,10.077857
67.99627,1000,10.273606
-13.29409,116,10.29213
5.536504,185,10.339335
-92.154761,281,10.383357
-51.804655,302,10.448656
23.311786,115,10.466799
73.972457,1000,10.663479
42.734182,173,10.690269
-90.504688,269,10.751326
-164.139197,188,10.782602
57.401441,180,10.830988
49.051882,1000,11.029392
-16.278271,267,11.071306
-8.477944,381,11.150369
4.06288,289,11.1953
-21.87538,200,11.244734
-135.37589,756,11.382601
-230.881848,257,11.440597
-67.156003,343,11.494076
-18.967049,151,11.535748
41.057925,178,11.563574
-64.735426,160,11.588485
-4.129802,209,11.639028
-39.125728,258,11.679622
7.092243,196,11.728155
7.884405,144,11.750563
40.899795,1000,11.948557
76.686764,189,11.978012
78.336671,1000,12.1751
50.195186,141,12.215783
-27.652484,157,12.240443
66.177198,1000,12.46864
-12.082771,237,12.505837
43.187641,148,12.547849
134.930406,613,12.664104
-54.826178,303,12.710891
-19.826056,178,12.756424
-35.189482,147,12.779934
-1.357582,140,12.801959
-9.778716,232,12.855949
3.424342,246,12.893861
-27.400711,178,12.93988
-27.691433,232,12.976075
-41.173033,288,13.038972
-51.603456,218,13.072861
-47.963524,300,13.137383
22.495265,257,13.177098
-92.970006,581,13.286577
-274.665875,614,13.399063
-76.508326,265,13.45791
-215.040048,356,13.531167
-117.542355,316,13.580935
5.969651,246,13.637162
-137.406432,172,13.664355
-101.059896,291,13.727099
-21.000882,201,13.758612
-126.540784,448,13.846734
-90.729252,282,13.89066
135.457582,507,13.991249
-94.866249,322,14.058462
-130.681722,231,14.112423
16.715039,248,14.150927
31.908106,221,14.185524
-35.032114,174,14.230911
3.937751,126,14.250382
-22.437927,173,14.277246
9.397437,177,14.323296
4.690358,239,14.360142
191.693575,398,14.441181
63.376344,195,14.471667
-81.929136,540,14.573324
-73.234521,417,14.65556
99.952682,963,14.840168
125.46979,809,15.006084
-24.203377,259,15.046624
225.409274,419,15.130736
-27.745088,1000,15.323572
-19.832826,1000,15.515365
184.221693,858,15.687232
-20.804973,288,15.732446
160.451615,704,15.878621
-50.936396,1000,16.050613
-152.357811,719,16.202165
11.37143,286,16.246636
-102.981383,1000,16.437794
-185.47854,730,16.590737
-123.646933,1000,16.780353
7.20218,242,16.817823
117.026769,791,16.977085
-165.87752,805,17.121387
-18.478929,1000,17.312741
167.122749,626,17.446852
187.436562,623,17.564278
166.302082,461,17.687153
-151.451537,594,17.800598
100.198355,723,17.934291
-27.806405,1000,18.127841
44.542061,175,18.154919
172.609795,778,18.312071
195.394143,675,18.437619
-44.418116,225,18.490845
9.791154,235,18.527129
18.589144,156,18.569259
221.549481,598,18.683624
224.493372,300,18.731168
23.449408,237,18.785797
232.204083,520,18.885929
13.230564,214,18.919167
163.309315,694,19.064299
-18.061754,396,19.125112
-58.699953,555,19.228967
-120.577983,859,19.401775
-68.188874,351,19.473905
20.339961,187,19.503274
236.132138,375,19.580489
-28.011749,261,19.621016
-13.894156,223,19.673968
122.585116,645,19.792372
200.507561,628,19.91067
-20.682426,1000,20.103815
205.169628,814,20.271281
-154.653276,1000,20.460678
-81.031329,1000,20.650279
-114.370362,1000,20.839808
39.693247,165,20.865862
-96.732977,226,20.900532
-45.233704,1000,21.090389
-135.452702,915,21.273072
197.009543,761,21.429698
-32.145755,1000,21.619718
-25.068279,1000,21.810808
-76.665908,1000,22.001306
-122.138933,1000,22.190529
119.968502,955,22.356542
-107.599626,1000,22.545139
-72.769887,1000,22.734758
-75.24974,1000,22.923485
-23.126543,1000,23.112618
-61.709796,1000,23.330697
-105.287314,1000,23.519289
-60.438713,1000,23.709305
-63.446946,1000,23.898699
-89.505641,1000,24.087942
-18.304191,1000,24.278075
-50.448009,1000,24.466915
-99.49697,1000,24.655839
-75.333968,1000,24.845389
-70.81044,1000,25.03406
-58.81914,1000,25.222734
-87.899236,1000,25.41287
-90.876925,1000,25.602901
-30.994161,1000,25.792364
-48.305949,1000,25.963162
-92.263598,1000,26.152762
-56.900901,1000,26.341293
-76.348342,1000,26.529333
-85.441447,1000,26.718891
-87.05963,1000,26.90881
-58.377535,1000,27.099092
-163.830107,1000,27.319249
-86.694243,1000,27.509877
-51.325827,1000,27.699609
-98.172198,1000,27.888698
