#{"t_start": 1765922303.885498, "env_id": "LunarLander-v3"}
r,l,t
267.869553,375,55.03823
205.887771,306,55.139153
-19.056716,1000,55.467769
195.861785,532,55.644301
153.055575,631,55.852752
96.370637,172,55.909532
246.241346,347,56.024903
236.584557,358,56.143412
-7.385911,170,56.199901
4.382947,223,56.273518
112.431481,644,56.484832
31.052056,204,56.551575
-36.624343,1000,56.878644
267.979166,296,56.977688
10.078502,217,57.048877
129.59613,541,57.23566
261.537796,318,57.351721
128.219839,793,57.620864
38.353634,150,57.670834
167.700323,601,57.869726
-38.480288,387,57.996916
-43.894131,265,58.084011
52.06552,178,58.143368
14.855127,85,58.171866
33.570258,121,58.214508
311.959434,215,58.292334
-37.304327,222,58.370615
204.365236,235,58.449611
10.201769,205,58.517853
259.638622,262,58.604989
-10.672317,194,58.668371
249.50184,267,58.757167
-39.005277,224,58.831182
36.539575,136,58.87648
196.821421,305,58.979659
74.461295,161,59.03785
272.530782,345,59.15676
19.177034,157,59.208538
27.647598,149,59.25833
-146.951551,200,59.327874
212.328609,377,59.465358
209.658868,338,59.578472
286.056234,236,59.668432
-30.07036,208,59.739934
-33.866944,87,59.768827
62.849195,146,59.818079
283.583432,227,59.89348
26.356157,143,59.943317
48.706459,106,60.025301
241.871257,215,60.106118
34.889104,143,60.159331
-173.11568,141,60.211596
27.502429,185,60.278688
28.725444,185,60.343984
-5.83305,177,60.413155
58.682687,116,60.472782
252.975222,274,60.68614
27.625776,166,60.755442
32.516082,142,60.805434
276.877621,342,60.920497
-18.712087,178,60.981191
265.295671,416,61.122866
-26.777216,182,61.183781
-32.573165,160,61.237775
63.630257,219,61.311619
268.667901,307,61.413998
24.526292,210,61.484606
16.223139,205,61.557582
-7.23374,189,61.621323
-30.662341,214,61.693039
-52.716292,168,61.750798
286.463977,224,61.825987
-36.945134,181,61.888099
-50.264196,161,61.943293
-40.890414,148,61.993699
2.449445,171,62.052826
2.978848,163,62.107265
-31.630446,159,62.161201
1.51307,191,62.225657
14.009886,132,62.270968
-30.086114,173,62.328789
-60.681644,165,62.38422
-44.967163,193,62.449521
54.976941,200,62.516664
28.862018,200,62.584011
-26.355343,134,62.629277
79.138861,214,62.700365
1.116086,135,62.746117
-21.47538,181,62.807204
53.004285,249,62.889513
-11.871668,141,62.937143
-37.964455,156,62.988765
-55.199413,136,63.033914
-66.098995,125,63.075477
-65.570944,104,63.110366
-61.812401,101,63.143851
-55.857043,138,63.190276
-77.918512,139,63.235734
-129.444491,111,63.273422
-46.841324,141,63.320202
-28.877255,159,63.372909
-24.311892,164,63.426486
-40.624719,139,63.473066
-51.68051,134,63.517913
-40.949429,95,63.549798
29.46141,183,63.610324
-38.055246,146,63.658342
-47.609662,146,63.706779
-30.83451,183,63.768111
4.7972,220,63.841011
-48.662164,149,63.88964
-70.067174,137,63.935604
3.089389,192,63.998562
-68.210027,163,64.052896
-51.038818,158,64.104787
-22.864169,212,64.175371
-44.056276,177,64.23376
-23.303201,238,64.312866
-21.683171,271,64.402516
-66.883773,247,64.483891
-99.142095,377,64.608993
163.20156,465,64.763398
-16.888098,1000,65.100494
-163.323061,1000,65.428171
-96.921548,1000,65.756752
-107.07251,1000,66.085085
-116.014688,1000,66.417777
-105.596898,1000,66.745054
-113.011078,1000,67.073973
-132.678915,1000,67.399862
-107.803176,1000,67.72631
-134.09802,1000,68.052443
-76.485595,1000,68.382824
-225.324092,422,68.521961
-162.064803,1000,68.849109
-124.236544,1000,69.176929
-90.822958,1000,69.504624
-284.132581,502,69.670507
-149.18388,1000,70.003436
-136.878469,1000,70.329375
-106.054153,1000,70.671013
-133.084812,1000,70.99767
-184.473438,381,71.123554
177.492528,724,71.362266
-232.388426,320,71.468003
207.735213,623,71.673981
-111.394709,1000,71.999815
-222.893097,193,72.063636
271.644392,371,72.187482
-87.459779,1000,72.513796
-133.898564,1000,72.841103
-175.166148,290,72.936786
241.756629,422,73.074682
-187.314827,278,73.16643
-81.439523,1000,73.492615
-22.202145,1000,73.818733
241.907192,637,74.028759
-209.955681,158,74.08112
237.606266,426,74.221309
-27.541373,1000,74.547965
-26.998729,349,74.662555
-113.859146,1000,74.987891
-123.735639,1000,75.313805
234.091533,578,75.506827
-22.151903,299,75.604656
-23.015022,354,75.721016
-18.696934,194,75.78476
-5.536511,247,75.865485
-120.311259,245,75.946037
216.347814,533,76.12182
-160.297627,273,76.212407
25.757214,1000,76.538592
-47.383314,236,76.61561
248.588302,411,76.750103
14.462815,223,76.823676
210.977722,447,76.970471
7.192447,1000,77.297549
206.592407,497,77.461858
18.428036,344,77.574972
187.056111,543,77.754025
117.173775,855,78.033628
136.145779,537,78.211452
40.577512,116,78.24961
196.236847,445,78.395204
-6.753373,98,78.428417
205.757453,445,78.575038
54.802953,149,78.62421
271.470191,241,78.703674
224.031074,382,78.828139
7.043759,150,78.877222
202.318471,381,79.003248
32.288662,204,79.069816
238.157921,391,79.198698
237.368232,295,79.29532
22.448993,162,79.348245
227.013573,419,79.486211
30.140383,207,79.553924
260.832777,275,79.644323
240.083905,392,79.773347
263.201134,231,79.849613
-68.428962,97,79.881329
10.212094,114,79.919334
-0.022553,197,79.984061
192.874878,463,80.135879
4.431736,188,80.198388
-61.984828,372,80.320047
186.622988,416,80.457208
88.951929,151,80.506552
27.462902,148,80.55583
0.322715,153,80.606712
-25.089249,111,80.643107
-154.271819,144,80.691097
179.548093,554,80.872342
2.034822,212,80.942754
-31.65094,147,80.99109
253.148776,377,81.116869
51.164927,229,81.191469
163.355284,548,81.371915
218.448523,566,81.557627
262.828976,369,81.678811
243.334325,380,81.804076
51.204744,242,81.883135
27.243574,161,81.936649
235.084009,419,82.075979
-26.580001,310,82.187299
-7.054828,312,82.290783
162.215834,554,82.473777
272.94246,372,82.59624
32.448432,167,82.650576
239.109731,358,82.769992
-32.404851,178,82.829
-68.323177,457,82.978349
275.01098,346,83.092767
156.399941,432,83.236001
145.987009,433,83.378646
10.982719,157,83.431066
49.604322,185,83.492282
248.89251,313,83.595775
36.624748,219,83.667903
-24.28399,392,83.795831
10.311893,201,83.862552
15.873376,192,83.925273
55.066401,167,83.979898
204.601544,487,84.139634
4.093089,295,84.236164
218.10956,433,84.377422
194.822938,540,84.554639
-147.994592,148,84.604069
50.130843,176,84.66171
204.730125,489,84.821411
197.900746,520,84.991873
308.258892,278,85.084774
183.133324,592,85.27764
161.670447,836,85.550597
88.413032,820,85.818462
132.916399,675,86.039429
14.664305,278,86.130937
4.531787,301,86.229861
-89.377086,1000,86.555446
-122.216105,1000,86.880288
255.556251,419,87.018038
-86.904502,1000,87.342559
244.403195,452,87.491214
237.462814,526,87.663345
-152.449766,1000,87.989221
-50.3697,187,88.051134
-117.225581,1000,88.376569
-70.229868,1000,88.701526
-124.507307,1000,89.027391
180.765036,664,89.244469
279.007579,313,89.346895
-102.429107,1000,89.672712
-131.433683,1000,89.998166
-109.183293,1000,90.324182
-94.598192,1000,90.648287
219.376392,602,90.845758
-114.120673,1000,91.172374
239.371876,413,91.307573
-4.133689,173,91.364741
10.033976,171,91.42096
-104.958091,1000,91.746234
255.372544,368,91.86739
171.138246,793,92.125479
228.845027,450,92.272792
-34.052916,1000,92.598383
6.872885,166,92.653002
109.782598,996,92.978947
-45.942714,469,93.131637
121.602399,698,93.360586
163.623893,863,93.642704
-79.138422,1000,93.967711
158.759763,883,94.254262
163.624176,905,94.549107
147.057419,874,94.834242
-113.095186,595,95.028304
209.597265,522,95.19963
223.873057,535,95.374626
186.459524,489,95.534415
-51.064925,414,95.66999
193.794517,430,95.809967
229.150592,390,95.93744
265.167196,391,96.065063
-5.731206,405,96.197926
284.820612,267,96.286679
-103.959697,577,96.475566
197.773847,814,96.7433
202.627728,478,96.899116
226.014144,393,97.028128
300.734215,269,97.116737
264.663804,317,97.220255
228.89612,351,97.339646
85.2594,709,97.572442
206.817062,468,97.726706
200.451809,403,97.858993
224.748409,404,97.992172
-33.632736,263,98.079354
3.955617,225,98.15986
240.429507,325,98.268124
239.236331,285,98.361456
231.354191,303,98.460504
221.087434,309,98.562494
316.017432,196,98.626834
68.695071,121,98.667702
21.426729,204,98.734388
-10.038821,224,98.808103
-11.202542,221,98.880087
294.678155,227,98.954892
-26.343089,234,99.031224
266.349455,269,99.118811
-18.762541,219,99.191106
11.031704,231,99.266685
257.413455,290,99.361689
44.908085,220,99.434025
236.362579,302,99.533574
36.633282,197,99.597567
47.412327,192,99.66064
221.185415,272,99.751666
0.826134,217,99.822724
285.663899,270,99.911843
235.947286,293,100.008262
264.994138,334,100.118027
233.828816,357,100.234573
229.00334,405,100.367074
204.755402,469,100.520958
-73.17575,537,100.696229
179.598559,619,100.899498
-29.389683,1000,101.225097
