#{"t_start": 1765922930.988972, "env_id": "LunarLander-v3"}
r,l,t
-373.492687,115,6.607277
-166.501595,162,6.63357
-282.159694,155,6.657188
-234.654649,128,6.677116
-174.858919,103,6.708755
-133.762577,137,6.730559
-281.58108,154,6.755162
-129.115025,104,6.771673
-370.056301,291,6.870745
-257.117198,170,6.897777
-13.261332,133,6.9347
-320.270053,152,6.958137
-342.116237,148,6.980725
-474.187322,213,7.028481
-332.217878,147,7.051032
-564.246628,167,7.076436
-226.142348,203,7.122292
-116.84612,125,7.141665
-269.428927,226,7.175632
-219.087267,132,7.210286
-190.399193,165,7.23518
-207.062117,215,7.267614
-298.508474,173,7.309952
-148.50009,173,7.336263
-59.7202,148,7.358872
-154.228307,139,7.379893
-271.629328,191,7.425226
-45.437212,136,7.44583
-153.348581,238,7.496939
-201.263035,166,7.522246
-255.966986,100,7.537664
-8.638655,139,7.55889
-186.29729,139,7.595338
-36.380151,109,7.612145
-329.034381,220,7.645365
-323.166491,244,7.697795
-120.196764,216,7.731113
-57.89919,159,7.771706
-63.445434,115,7.79033
-269.816744,188,7.819902
2.676091,151,7.843634
-7.142745,191,7.890569
-293.412481,209,7.923139
-110.74945,208,7.9713
-4.126294,1000,8.16251
-167.776348,137,8.184039
1.749346,243,8.221583
-40.924785,186,8.266517
-18.797288,147,8.289453
-145.923043,163,8.315033
-200.615686,166,8.357012
-29.099672,162,8.382389
-220.473875,156,8.406565
-8.699779,124,8.425969
-75.925052,140,8.463718
-24.929291,132,8.484106
43.491578,195,8.513773
29.141143,1000,8.702051
-155.68482,174,8.743803
-74.83368,211,8.775447
-28.56484,180,8.802919
-168.591624,245,8.855236
3.894947,211,8.887249
38.731931,149,8.925451
44.910046,144,8.947337
-23.729279,172,8.973241
-3.244834,180,9.015723
-22.588781,214,9.048873
-300.333938,272,9.089784
-248.834644,108,9.122106
63.317536,132,9.142358
-73.998683,191,9.171317
-25.479105,117,9.204219
23.766824,183,9.232077
-11.979172,208,9.263542
-192.511872,266,9.319497
-63.381941,198,9.349823
-166.520321,184,9.393812
-69.425658,402,9.455142
-103.696208,347,9.522496
11.087937,157,9.546417
-216.231187,197,9.591319
-238.240399,295,9.635807
-160.273685,211,9.683227
27.141183,192,9.712196
-257.088893,268,9.767143
-90.592471,283,9.810468
-287.24049,183,9.853565
-284.710635,176,9.880638
-274.950339,166,9.905973
67.99627,1000,10.091983
-13.29409,116,10.109741
5.536504,185,10.152869
-92.154761,281,10.195949
-51.804655,302,10.256819
23.311786,115,10.274273
73.972457,1000,10.460878
42.734182,173,10.487025
-90.504688,269,10.54259
-164.139197,188,10.571217
57.401441,180,10.613849
49.051882,1000,10.800147
-16.278271,267,10.840977
-8.477944,381,10.915776
4.06288,289,10.959451
-21.87538,200,11.0051
-135.37589,756,11.138029
-230.881848,257,11.191969
-67.156003,343,11.243714
-18.967049,151,11.281961
41.057925,178,11.309222
-64.735426,160,11.333662
-4.129802,209,11.380699
-39.125728,258,11.419749
7.092243,196,11.464499
7.884405,144,11.486499
40.899795,1000,11.67281
76.686764,189,11.701449
78.336671,1000,11.890058
50.195186,141,11.926984
-27.652484,157,11.95094
66.177198,1000,12.137899
-12.082771,237,12.173927
43.187641,148,12.21167
134.930406,613,12.322816
-54.826178,303,12.368824
-19.826056,178,12.411337
-35.189482,147,12.433748
-1.357582,140,12.45533
-9.778716,232,12.505406
3.424342,246,12.542585
-27.400711,178,12.584877
-27.691433,232,12.619925
-41.173033,288,12.678411
-51.603456,218,12.71138
-47.963524,300,12.770991
22.495265,257,12.810792
-92.970006,581,12.914153
-274.665875,614,13.021568
-76.508326,265,13.07719
-215.040048,356,13.145695
-117.542355,316,13.193747
5.969651,246,13.24608
-137.406432,172,13.272899
-101.059896,291,13.333056
-21.000882,201,13.364417
-126.540784,448,13.450673
-90.729252,282,13.493973
135.457582,507,13.588987
