#{"t_start": 1765923137.472439, "env_id": "LunarLander-v3"}
r,l,t
-215.040048,356,13.42567
-117.542355,316,13.477814
5.969651,246,13.537068
-137.406432,172,13.566499
-101.059896,291,13.632357
-21.000882,201,13.663966
-126.540784,448,13.755106
-90.729252,282,13.801786
135.457582,507,13.897965
-94.866249,322,13.96266
-130.681722,231,14.013703
16.715039,248,14.053326
31.908106,221,14.089204
-35.032114,174,14.133748
3.937751,126,14.153852
-22.437927,173,14.180959
9.397437,177,14.225479
4.690358,239,14.262116
191.693575,398,14.339369
63.376344,195,14.370761
-81.929136,540,14.46888
-73.234521,417,14.547509
99.952682,963,14.729714
125.46979,809,14.887542
-24.203377,259,14.929902
225.409274,419,15.016039
-27.745088,1000,15.201522
-19.832826,1000,15.383343
184.221693,858,15.545623
-20.804973,288,15.588893
160.451615,704,15.725171
-50.936396,1000,15.890814
-152.357811,719,16.032951
11.37143,286,16.076107
-102.981383,1000,16.256303
-185.47854,730,16.399557
-123.646933,1000,16.579132
7.20218,242,16.615665
117.026769,791,16.765265
-165.87752,805,16.903469
-18.478929,1000,17.086481
167.122749,626,17.211606
187.436562,623,17.324008
166.302082,461,17.410939
-151.451537,594,17.518903
100.198355,723,17.646717
-27.806405,1000,17.831187
44.542061,175,17.858043
172.609795,778,18.00569
195.394143,675,18.124888
-44.418116,225,18.174029
9.791154,235,18.209824
18.589144,156,18.248884
221.549481,598,18.356877
224.493372,300,18.402353
23.449408,237,18.452831
232.204083,520,18.547772
13.230564,214,18.580182
163.309315,694,18.71685
-18.061754,396,18.777595
-58.699953,555,18.877113
-120.577983,859,19.039823
